Vehicle_ID,Vehicle_Type,Brand,Model,Seating_Capacity,Color,Fuel_Type,Mileage_kmpl,NOx_Emissions,CO2_Emissions,Final_Verdict,Price
V1665,Auto,Mahindra,Supro,3,Green,CNG,24.4,1.48,239.6,Commercial Use,78.09999
V1666,Car,Ford,Ecosport,5,Yellow,CNG,16.3,0.42,95.7,Luxury Vehicle,76.08
V1667,Van,Force,Toofan,9,Blue,Diesel,31.0,0.28,58.9,Commercial Use,97.63
V1668,Car,Ford,Ecosport,4,Black,CNG,48.7,0.92,133.8,Fuel Efficient,65.14
V1669,Van,Mahindra,Supro,12,Black,CNG,12.5,1.0,128.4,Commercial Use,62.7
V1670,Bike,Bajaj,Chetak,2,White,Electric,22.4,0.0,0.0,Eco-Friendly,2.9184
V1671,Van,Mahindra,Bolero,7,Blue,Petrol,22.7,0.29,243.7,Commercial Use,97.84
V1672,Car,Maruti Suzuki,Ertiga,7,Silver,Petrol,44.5,0.46,197.3,Fuel Efficient,99.53
V1673,Bike,TVS,Jupiter,2,Grey,Petrol,41.7,0.57,194.4,Fuel Efficient,92.04
V1674,Auto,TVS,Apache,3,Black,Electric,18.5,0.0,0.0,Eco-Friendly,8.70031
V1675,Bike,Suzuki,Access,2,Blue,CNG,37.6,0.41,234.5,Fuel Efficient,68.48999
V1676,Van,Toyota,Corolla,12,White,CNG,26.5,1.81,67.7,High Performance,72.38
V1677,Bike,Suzuki,Access,2,Black,Petrol,43.4,0.95,216.4,Fuel Efficient,108.82
V1678,Van,Force,Traveller,9,Red,Petrol,46.8,0.32,196.1,Fuel Efficient,106.74
V1679,Van,Mahindra,Jeeto,12,Yellow,CNG,23.0,1.15,229.5,Commercial Use,61.8
V1680,Van,Force,Toofan,7,Green,Electric,33.9,0.0,0.0,Eco-Friendly,8.87922
V1681,Auto,TVS,Jupiter,3,White,Petrol,20.3,1.08,90.4,Commercial Use,107.07
V1682,Van,Toyota,Fortuner,12,Red,Petrol,36.7,1.16,215.5,Fuel Efficient,99.85
V1683,Van,Force,Toofan,12,Red,Diesel,10.5,0.9,88.6,Commercial Use,89.68
V1684,Auto,Piaggio,Porter,3,Yellow,Petrol,15.8,0.31,192.0,Commercial Use,108.63
V1685,Bike,Suzuki,Access,2,Red,Electric,28.7,0.0,0.0,Eco-Friendly,1.3852
V1686,Van,Force,Toofan,9,Silver,Petrol,34.6,1.89,173.8,High Performance,105.28
V1687,Car,Tata,Altroz,4,White,Diesel,44.8,0.58,97.9,Fuel Efficient,86.08
V1688,Car,Honda,Amaze,7,Green,CNG,41.1,0.82,237.2,Fuel Efficient,60.55
V1689,Car,Toyota,Innova,4,White,Petrol,26.1,0.23,222.9,Luxury Vehicle,107.03
V1690,Car,Honda,City,5,White,Petrol,31.5,1.19,225.9,Luxury Vehicle,104.79
V1691,Van,Toyota,Corolla,12,White,CNG,37.2,0.98,193.7,Fuel Efficient,62.76
V1692,Bike,Suzuki,Burgman,2,Grey,CNG,32.9,1.45,92.1,Budget Vehicle,70.28
V1693,Car,Hyundai,Creta,4,Green,Diesel,11.0,1.01,125.5,Budget Vehicle,98.88
V1694,Auto,Piaggio,Ape,3,Black,Diesel,18.0,1.24,137.5,Commercial Use,98.06
V1695,Car,Honda,City,7,Silver,Electric,18.5,0.0,0.0,Eco-Friendly,15.95618
V1696,Car,Tata,Nexon,4,Yellow,CNG,23.2,1.84,184.4,High Performance,75.11
V1697,Bike,Royal Enfield,Himalayan,2,White,Electric,17.5,0.0,0.0,Eco-Friendly,2.46785
V1698,Car,Toyota,Innova,7,Blue,Electric,26.9,0.0,0.0,Eco-Friendly,27.16864
V1699,Van,Mahindra,Supro,9,Black,Petrol,44.8,0.63,217.2,Fuel Efficient,103.42
V1700,Van,Tata,Altroz,12,Red,Diesel,41.2,1.88,110.2,Fuel Efficient,88.48
V1701,Van,Force,Traveller,12,Silver,CNG,46.6,1.24,188.6,Fuel Efficient,62.27
V1702,Auto,Bajaj,Avenger,3,Red,Petrol,23.6,0.95,190.3,Commercial Use,100.48
V1703,Bike,Suzuki,Burgman,2,Red,Electric,32.9,0.0,0.0,Eco-Friendly,1.73769
V1704,Bike,TVS,Apache,2,White,Electric,34.1,0.0,0.0,Eco-Friendly,2.98069
V1705,Van,Force,Toofan,9,Yellow,Electric,20.0,0.0,0.0,Eco-Friendly,8.93848
V1706,Bike,Honda,City,2,Grey,CNG,27.3,0.82,141.3,Luxury Vehicle,63.58
V1707,Van,Force,Traveller,12,Yellow,Petrol,18.9,1.98,232.0,High Performance,99.76
V1708,Bike,TVS,NTorq,2,Black,Diesel,30.3,1.94,125.5,High Performance,97.26
V1709,Auto,Mahindra,Supro,3,Green,Petrol,22.4,1.16,245.6,Commercial Use,91.0
V1710,Car,Maruti Suzuki,Ertiga,7,Grey,CNG,27.8,1.99,215.9,High Performance,68.20999
V1711,Auto,Piaggio,Ape,3,Silver,Diesel,18.2,1.31,107.0,Commercial Use,93.91
V1712,Van,Force,Toofan,12,Red,Diesel,20.8,1.39,127.1,Commercial Use,88.27
V1713,Van,Mahindra,Supro,9,Silver,Petrol,20.7,1.39,244.7,Commercial Use,105.37
V1714,Bike,Honda,City,2,Silver,CNG,42.7,1.81,144.1,Fuel Efficient,67.63
V1715,Car,Hyundai,Verna,4,Blue,Electric,10.4,0.0,0.0,Eco-Friendly,31.91886
V1716,Van,Mahindra,Jeeto,12,Green,Diesel,40.9,0.62,81.9,Fuel Efficient,98.59
V1717,Bike,Royal Enfield,Himalayan,2,Grey,Electric,11.2,0.0,0.0,Eco-Friendly,1.01573
V1718,Auto,Bajaj,Chetak,3,Green,Diesel,26.1,1.31,170.5,Commercial Use,98.21
V1719,Bike,Yamaha,MT-15,2,Yellow,Diesel,36.5,1.2,66.0,Fuel Efficient,91.28
V1720,Car,Hyundai,i20,7,Blue,Petrol,18.5,1.1,116.1,Budget Vehicle,106.11
V1721,Car,Honda,Jazz,4,Red,Petrol,47.1,1.17,199.7,Fuel Efficient,97.32
V1722,Van,Tata,Altroz,7,Yellow,Petrol,14.2,1.68,189.3,High Performance,106.24
V1723,Car,Ford,Ecosport,5,Silver,CNG,44.5,1.73,210.5,Fuel Efficient,61.07
V1724,Van,Tata,Harrier,9,Black,CNG,32.8,0.76,228.5,Commercial Use,76.37
V1725,Car,Hyundai,Verna,7,Black,CNG,40.0,0.83,119.5,Fuel Efficient,72.08
V1726,Auto,Piaggio,Porter,3,Black,Petrol,23.1,0.81,184.1,Commercial Use,97.71
V1727,Car,Honda,Amaze,5,Silver,CNG,45.6,0.37,176.9,Fuel Efficient,75.3
V1728,Bike,Bajaj,Pulsar,2,Green,Electric,22.5,0.0,0.0,Eco-Friendly,1.91443
V1729,Van,Mahindra,Bolero,7,Blue,Diesel,30.3,1.15,226.5,Commercial Use,94.42
V1730,Car,Hyundai,i20,5,Yellow,CNG,20.9,1.71,60.1,High Performance,71.64
V1731,Bike,Bajaj,Pulsar,2,Silver,Diesel,18.6,0.8,86.8,Budget Vehicle,87.23
V1732,Bike,Royal Enfield,Meteor,2,Black,Diesel,16.3,0.25,204.1,Budget Vehicle,90.62
V1733,Auto,TVS,NTorq,3,Blue,Petrol,29.3,1.57,200.6,High Performance,97.45
V1734,Van,Mahindra,Bolero,7,Silver,Diesel,10.3,1.13,51.0,Commercial Use,85.87
V1735,Van,Toyota,Innova,7,Yellow,CNG,21.5,0.66,109.6,Commercial Use,66.81
V1736,Van,Mahindra,Jeeto,7,Blue,Electric,31.9,0.0,0.0,Eco-Friendly,9.81372
V1737,Auto,Mahindra,Supro,3,Yellow,CNG,27.5,1.66,233.7,High Performance,61.87
V1738,Van,Toyota,Innova,9,Red,Electric,27.5,0.0,0.0,Eco-Friendly,10.84821
V1739,Car,Ford,Figo,4,Yellow,CNG,43.4,0.18,131.6,Fuel Efficient,65.47
V1740,Van,Force,Toofan,12,Yellow,CNG,20.0,1.41,151.2,Commercial Use,75.11
V1741,Car,Hyundai,Verna,5,Yellow,CNG,36.6,1.12,109.3,Fuel Efficient,67.51
V1742,Car,Maruti Suzuki,Baleno,7,Yellow,Petrol,13.0,1.86,88.3,High Performance,91.8
V1743,Van,Force,Traveller,7,Black,Petrol,24.7,0.76,212.5,Commercial Use,108.56
V1744,Car,Ford,Figo,4,Black,CNG,29.3,0.66,194.0,Luxury Vehicle,76.15
V1745,Car,Hyundai,i20,7,Red,CNG,31.7,1.14,194.3,Budget Vehicle,64.4
V1746,Van,Mahindra,Bolero,7,Black,Diesel,24.6,1.5,84.8,Commercial Use,87.65
V1747,Van,Force,Toofan,7,Black,Electric,34.6,0.0,0.0,Eco-Friendly,8.55609
V1748,Car,Hyundai,Verna,4,Grey,Electric,11.9,0.0,0.0,Eco-Friendly,33.93933
V1749,Auto,TVS,Jupiter,3,Grey,CNG,20.1,1.71,201.7,High Performance,73.63
V1750,Auto,Piaggio,Porter,3,Grey,CNG,15.6,0.95,61.8,Commercial Use,60.95
V1751,Van,Mahindra,Bolero,12,White,Petrol,35.7,0.3,113.8,Fuel Efficient,107.81
V1752,Bike,Royal Enfield,Meteor,2,White,Petrol,31.1,1.96,242.1,High Performance,103.36
V1753,Auto,Mahindra,Jeeto,3,Green,CNG,19.8,0.38,227.8,Commercial Use,68.11
V1754,Van,Mahindra,Bolero,12,Green,Petrol,43.0,1.3,181.8,Fuel Efficient,91.95
V1755,Van,Force,Traveller,9,Black,CNG,12.0,0.82,194.1,Commercial Use,70.31
V1756,Van,Toyota,Fortuner,9,Black,Diesel,29.4,1.18,104.6,Commercial Use,95.17
V1757,Auto,Bajaj,Chetak,3,Grey,CNG,29.7,0.79,76.2,Commercial Use,67.25
V1758,Van,Tata,Nexon,7,Black,Petrol,28.0,1.37,217.3,Commercial Use,96.81
V1759,Auto,Bajaj,Avenger,3,Black,Petrol,22.3,0.55,233.1,Commercial Use,102.42
V1760,Auto,Bajaj,Avenger,3,Blue,Electric,17.5,0.0,0.0,Eco-Friendly,8.31024
V1761,Van,Mahindra,Bolero,9,Black,Diesel,14.6,1.24,191.1,Commercial Use,95.38
V1762,Car,Tata,Nexon,7,Blue,Diesel,25.3,1.09,52.1,Budget Vehicle,89.83
V1763,Auto,Bajaj,Avenger,3,Blue,Diesel,27.2,1.66,70.3,High Performance,98.3
V1764,Car,Tata,Altroz,7,Silver,CNG,19.4,0.84,214.7,Budget Vehicle,64.58
V1765,Car,Ford,Aspire,7,Red,CNG,29.7,0.24,209.3,Luxury Vehicle,71.81
V1766,Van,Tata,Altroz,7,Silver,Electric,36.4,0.0,0.0,Eco-Friendly,8.70313
V1767,Bike,Yamaha,FZ,2,Silver,CNG,44.2,0.12,144.7,Fuel Efficient,60.36
V1768,Car,Tata,Nexon,7,Silver,CNG,34.5,1.21,112.8,Budget Vehicle,71.95999
V1769,Bike,Royal Enfield,Classic 350,2,Silver,Diesel,19.7,0.95,150.5,Budget Vehicle,87.33
V1770,Bike,Bajaj,Pulsar,2,Grey,CNG,43.3,1.19,132.8,Fuel Efficient,78.3
V1771,Car,Maruti Suzuki,Swift,4,Yellow,Diesel,20.2,0.2,189.1,Budget Vehicle,93.86
V1772,Car,Ford,Figo,4,Yellow,Diesel,22.5,1.79,168.3,High Performance,96.48
V1773,Bike,Yamaha,FZ,2,Yellow,CNG,17.8,1.05,217.5,Budget Vehicle,67.61
V1774,Car,Ford,Figo,5,Black,Electric,37.8,0.0,0.0,Eco-Friendly,27.20895
V1775,Van,Toyota,Innova,7,Red,Electric,40.9,0.0,0.0,Eco-Friendly,9.84078
V1776,Van,Mahindra,Supro,12,Green,CNG,39.7,1.56,194.0,Fuel Efficient,60.59
V1777,Bike,Royal Enfield,Himalayan,2,Grey,Electric,42.9,0.0,0.0,Eco-Friendly,2.71516
V1778,Auto,Piaggio,Porter,3,Black,Diesel,16.3,1.78,162.5,High Performance,88.91
V1779,Bike,TVS,NTorq,2,Black,Electric,39.2,0.0,0.0,Eco-Friendly,2.80395
V1780,Car,Honda,City,7,Yellow,Petrol,22.7,1.38,214.1,Luxury Vehicle,93.4
V1781,Auto,Piaggio,Ape,3,Yellow,Petrol,18.0,0.98,199.9,Commercial Use,95.68
V1782,Van,Tata,Altroz,7,Red,CNG,44.6,1.32,184.8,Fuel Efficient,68.81
V1783,Auto,TVS,Apache,3,Yellow,CNG,24.0,0.44,231.7,Commercial Use,70.02
V1784,Car,Toyota,Corolla,7,Grey,CNG,47.5,0.36,233.9,Fuel Efficient,77.81999
V1785,Car,Toyota,Fortuner,7,Yellow,Electric,21.1,0.0,0.0,Eco-Friendly,19.76924
V1786,Auto,Bajaj,Avenger,3,Yellow,CNG,16.0,1.6,80.4,High Performance,70.73999
V1787,Bike,TVS,Apache,2,Black,Diesel,47.0,0.55,123.4,Fuel Efficient,95.23
V1788,Car,Toyota,Innova,4,Grey,Diesel,21.4,1.26,126.8,Luxury Vehicle,86.13
V1789,Van,Toyota,Fortuner,12,Grey,Diesel,40.1,1.33,157.2,Fuel Efficient,88.76
V1790,Van,Tata,Harrier,9,White,CNG,18.4,1.96,76.4,High Performance,69.91
V1791,Auto,Piaggio,Porter,3,Red,Petrol,19.5,1.35,96.8,Commercial Use,91.26
V1792,Car,Maruti Suzuki,Ertiga,7,Blue,Petrol,39.4,1.96,118.4,Fuel Efficient,93.39
V1793,Auto,Bajaj,Pulsar,3,Grey,Electric,20.0,0.0,0.0,Eco-Friendly,8.03051
V1794,Auto,Piaggio,Porter,3,White,CNG,17.3,1.44,204.9,Commercial Use,70.84
V1795,Bike,Bajaj,Avenger,2,Silver,Petrol,30.0,0.23,124.2,Budget Vehicle,105.07
V1796,Auto,Bajaj,Avenger,3,Silver,Petrol,27.9,1.06,197.6,Commercial Use,108.07
V1797,Car,Honda,City,5,White,CNG,10.9,1.25,236.5,Luxury Vehicle,65.4
V1798,Van,Mahindra,Bolero,7,White,CNG,48.5,1.01,142.1,Fuel Efficient,78.34999
V1799,Auto,Bajaj,Chetak,3,Black,Diesel,24.3,1.7,80.8,High Performance,96.5
V1800,Car,Ford,Figo,4,Green,CNG,13.5,0.27,165.4,Luxury Vehicle,60.57
V1801,Van,Force,Traveller,12,Black,Petrol,14.6,1.11,103.4,Commercial Use,93.16
V1802,Auto,Mahindra,Bolero,3,Yellow,Petrol,22.1,0.58,163.3,Commercial Use,94.1
V1803,Van,Tata,Harrier,9,Green,Petrol,10.8,1.36,170.6,Commercial Use,109.55
V1804,Van,Mahindra,Jeeto,7,Green,CNG,49.0,0.23,188.9,Fuel Efficient,64.76
V1805,Car,Ford,Figo,5,Blue,Diesel,30.1,1.03,76.6,Luxury Vehicle,96.39
V1806,Auto,Bajaj,Chetak,3,Green,Petrol,16.2,1.34,232.2,Commercial Use,96.38
V1807,Van,Force,Toofan,12,Grey,Diesel,41.1,0.7,78.7,Fuel Efficient,86.1
V1808,Car,Honda,Amaze,7,Blue,Petrol,38.7,1.9,228.8,Fuel Efficient,90.54
V1809,Van,Force,Traveller,9,Yellow,Electric,29.8,0.0,0.0,Eco-Friendly,9.79819
V1810,Bike,TVS,NTorq,2,Grey,CNG,16.6,1.64,91.4,High Performance,75.54
V1811,Van,Tata,Harrier,9,Black,Diesel,36.0,0.6,237.9,Fuel Efficient,92.61
V1812,Van,Mahindra,Jeeto,7,Grey,Petrol,18.6,0.16,223.5,Commercial Use,95.73
V1813,Van,Mahindra,Bolero,9,Blue,CNG,37.6,1.72,81.3,Fuel Efficient,69.39
V1814,Van,Force,Traveller,7,Blue,Petrol,20.9,1.01,238.0,Commercial Use,105.08
V1815,Auto,Mahindra,Bolero,3,White,Electric,16.0,0.0,0.0,Eco-Friendly,11.76836
V1816,Bike,Royal Enfield,Meteor,2,Black,CNG,35.3,0.75,87.7,Fuel Efficient,72.8
V1817,Van,Mahindra,Jeeto,7,Blue,Electric,30.6,0.0,0.0,Eco-Friendly,8.87235
V1818,Auto,Piaggio,Ape,3,Grey,Electric,26.7,0.0,0.0,Eco-Friendly,9.97484
V1819,Bike,Honda,Amaze,2,Green,Electric,25.1,0.0,0.0,Eco-Friendly,2.43922
V1820,Van,Toyota,Corolla,7,Black,Petrol,10.9,1.94,231.8,High Performance,93.66
V1821,Van,Force,Toofan,7,Red,Diesel,40.6,0.78,242.3,Fuel Efficient,87.82
V1822,Auto,Mahindra,Bolero,3,Grey,Petrol,28.0,0.26,169.4,Commercial Use,95.66
V1823,Van,Tata,Altroz,9,Green,Diesel,33.0,0.95,203.8,Commercial Use,95.56
V1824,Auto,TVS,Jupiter,3,Green,Petrol,18.2,0.76,248.8,Commercial Use,90.81
V1825,Auto,Piaggio,Porter,3,Red,Diesel,26.5,0.43,209.5,Commercial Use,85.85
V1826,Bike,Yamaha,R15,2,Grey,Petrol,26.7,0.75,76.2,Budget Vehicle,99.36
V1827,Car,Maruti Suzuki,Ertiga,4,Silver,Electric,28.4,0.0,0.0,Eco-Friendly,26.30435
V1828,Bike,Royal Enfield,Classic 350,2,Blue,Petrol,11.8,1.16,107.6,Budget Vehicle,108.9
V1829,Van,Mahindra,Bolero,9,Black,Diesel,41.0,0.95,164.6,Fuel Efficient,89.25
V1830,Bike,TVS,Apache,2,Silver,Petrol,40.1,0.78,162.7,Fuel Efficient,94.3
V1831,Van,Tata,Altroz,12,Green,CNG,20.9,0.56,197.0,Commercial Use,60.85
V1832,Bike,Yamaha,FZ,2,Yellow,Electric,23.5,0.0,0.0,Eco-Friendly,2.1444
V1833,Bike,Bajaj,Avenger,2,White,Electric,47.0,0.0,0.0,Eco-Friendly,1.43441
V1834,Van,Force,Toofan,7,Green,CNG,43.6,1.79,230.4,Fuel Efficient,69.89
V1835,Auto,Piaggio,Ape,3,White,Petrol,25.6,0.15,175.1,Commercial Use,97.41
V1836,Bike,Bajaj,Chetak,2,Silver,Electric,11.8,0.0,0.0,Eco-Friendly,1.42626
V1837,Car,Tata,Harrier,5,Blue,Petrol,37.1,0.67,130.8,Fuel Efficient,107.63
V1838,Bike,Bajaj,Avenger,2,Black,Diesel,44.0,0.38,161.9,Fuel Efficient,90.4
V1839,Bike,Royal Enfield,Classic 350,2,Yellow,Petrol,15.9,1.66,204.2,High Performance,109.02
V1840,Van,Tata,Altroz,9,Yellow,Electric,30.9,0.0,0.0,Eco-Friendly,8.94476
V1841,Car,Toyota,Innova,5,Red,CNG,36.5,0.72,201.7,Fuel Efficient,65.41
V1842,Car,Hyundai,i20,5,Red,Electric,22.2,0.0,0.0,Eco-Friendly,31.04852
V1843,Bike,Bajaj,Chetak,2,White,Petrol,46.7,1.2,207.6,Fuel Efficient,108.44
V1844,Van,Tata,Harrier,7,Black,Electric,12.1,0.0,0.0,Eco-Friendly,10.79163
V1845,Auto,Piaggio,Ape,3,Green,CNG,21.0,1.51,238.0,High Performance,74.95
V1846,Van,Tata,Harrier,12,Black,Electric,25.9,0.0,0.0,Eco-Friendly,11.45757
V1847,Bike,Honda,Jazz,2,White,CNG,48.3,0.83,195.1,Fuel Efficient,77.54
V1848,Bike,Bajaj,Pulsar,2,Black,CNG,18.0,1.4,97.9,Budget Vehicle,71.93
V1849,Van,Mahindra,Bolero,7,Silver,Petrol,27.3,0.49,81.6,Commercial Use,94.62
V1850,Auto,Bajaj,Avenger,3,Green,Petrol,21.2,1.34,110.3,Commercial Use,99.09
V1851,Van,Tata,Altroz,12,Silver,CNG,32.9,0.81,136.4,Commercial Use,62.88
V1852,Van,Force,Traveller,7,Blue,CNG,22.5,1.87,219.9,High Performance,76.03
V1853,Bike,Suzuki,Access,2,Silver,Petrol,44.5,0.25,111.7,Fuel Efficient,102.3
V1854,Auto,Bajaj,Pulsar,3,Grey,Petrol,24.1,1.43,188.4,Commercial Use,105.81
V1855,Auto,Mahindra,Supro,3,White,Electric,25.6,0.0,0.0,Eco-Friendly,10.22866
V1856,Auto,Bajaj,Pulsar,3,Yellow,Diesel,26.7,0.34,208.0,Commercial Use,87.62
V1857,Van,Force,Traveller,12,White,Electric,25.7,0.0,0.0,Eco-Friendly,8.86672
V1858,Bike,Suzuki,Burgman,2,White,Diesel,44.0,1.89,247.5,Fuel Efficient,92.83
V1859,Bike,Yamaha,R15,2,Black,Petrol,19.9,0.15,105.0,Budget Vehicle,99.14
V1860,Bike,Royal Enfield,Classic 350,2,Red,Electric,23.9,0.0,0.0,Eco-Friendly,1.7685
V1861,Auto,TVS,NTorq,3,Green,Diesel,25.3,0.54,170.2,Commercial Use,98.15
V1862,Auto,Mahindra,Bolero,3,Grey,Electric,28.6,0.0,0.0,Eco-Friendly,11.44894
V1863,Car,Tata,Harrier,7,Yellow,CNG,17.7,1.9,72.2,High Performance,76.14
V1864,Car,Ford,Figo,4,Silver,Petrol,28.5,0.42,105.1,Luxury Vehicle,91.1
V1865,Van,Mahindra,Supro,7,Black,Electric,23.5,0.0,0.0,Eco-Friendly,10.10706
V1866,Bike,Royal Enfield,Meteor,2,Black,Electric,39.2,0.0,0.0,Eco-Friendly,0.80593
V1867,Van,Toyota,Corolla,12,Yellow,Petrol,31.7,0.2,159.9,Commercial Use,101.99
V1868,Bike,Bajaj,Pulsar,2,Blue,Electric,28.2,0.0,0.0,Eco-Friendly,2.42566
V1869,Van,Toyota,Innova,7,Silver,Petrol,40.6,0.55,119.0,Fuel Efficient,96.76
V1870,Van,Mahindra,Supro,12,Grey,Diesel,19.0,1.7,176.0,High Performance,95.87
V1871,Van,Force,Toofan,9,Blue,Petrol,47.9,1.5,221.8,Fuel Efficient,105.28
V1872,Van,Mahindra,Bolero,7,Silver,Electric,40.5,0.0,0.0,Eco-Friendly,11.7471
V1873,Bike,Honda,City,2,Blue,CNG,27.2,1.52,77.0,High Performance,75.77
V1874,Van,Toyota,Innova,9,Blue,Petrol,39.7,1.19,130.9,Fuel Efficient,95.19
V1875,Van,Force,Toofan,9,Grey,Petrol,10.8,0.52,71.6,Commercial Use,101.64
V1876,Auto,Mahindra,Jeeto,3,Grey,Diesel,29.0,0.55,67.7,Commercial Use,88.12
V1877,Van,Mahindra,Supro,7,White,Diesel,23.0,1.68,119.8,High Performance,98.53
V1878,Auto,Mahindra,Jeeto,3,Blue,CNG,24.8,0.34,158.8,Commercial Use,66.23999
V1879,Auto,TVS,Jupiter,3,Green,Electric,25.3,0.0,0.0,Eco-Friendly,8.25945
V1880,Auto,Mahindra,Supro,3,Green,CNG,26.9,1.02,82.0,Commercial Use,69.17
V1881,Car,Honda,City,5,Yellow,CNG,33.2,1.02,58.3,Luxury Vehicle,62.13
V1882,Car,Ford,Ecosport,7,Black,Electric,33.8,0.0,0.0,Eco-Friendly,17.19962
V1883,Van,Tata,Nexon,7,Grey,Petrol,26.5,0.59,181.9,Commercial Use,91.62
V1884,Van,Force,Traveller,12,Silver,Petrol,32.7,0.1,192.8,Commercial Use,90.67
V1885,Car,Hyundai,Verna,7,Silver,Petrol,41.7,0.43,228.6,Fuel Efficient,93.38
V1886,Bike,Bajaj,Avenger,2,Green,Petrol,20.6,0.42,214.0,Budget Vehicle,94.77
V1887,Car,Hyundai,Creta,4,Red,Diesel,14.8,0.99,65.3,Budget Vehicle,97.15
V1888,Car,Maruti Suzuki,Baleno,5,Red,Electric,38.0,0.0,0.0,Eco-Friendly,21.00629
V1889,Car,Maruti Suzuki,Swift,5,Blue,Petrol,40.8,1.49,174.9,Fuel Efficient,97.07
V1890,Bike,Suzuki,Burgman,2,Green,CNG,24.0,1.15,188.8,Budget Vehicle,76.48999
V1891,Van,Mahindra,Bolero,7,Green,CNG,46.5,1.28,101.3,Fuel Efficient,72.61
V1892,Bike,Royal Enfield,Classic 350,2,Red,CNG,14.0,1.5,188.7,Budget Vehicle,74.98
V1893,Van,Tata,Harrier,9,Green,Diesel,46.1,1.61,52.4,Fuel Efficient,88.31
V1894,Auto,Piaggio,Ape,3,Yellow,CNG,29.0,1.51,191.3,High Performance,66.20999
V1895,Car,Ford,Ecosport,7,Grey,Petrol,44.8,1.57,224.5,Fuel Efficient,100.8
V1896,Bike,Yamaha,R15,2,Black,Diesel,44.1,0.36,114.4,Fuel Efficient,98.13
V1897,Bike,Bajaj,Avenger,2,White,Petrol,18.1,0.15,96.7,Budget Vehicle,99.57
V1898,Van,Force,Traveller,7,Blue,Electric,32.4,0.0,0.0,Eco-Friendly,8.08308
V1899,Bike,TVS,NTorq,2,Green,Electric,29.0,0.0,0.0,Eco-Friendly,2.43967
V1900,Bike,Royal Enfield,Meteor,2,Yellow,Petrol,22.1,1.36,244.0,Budget Vehicle,101.36
V1901,Auto,Bajaj,Pulsar,3,Red,Petrol,16.0,1.89,207.6,High Performance,100.05
V1902,Car,Maruti Suzuki,Swift,7,White,Diesel,19.1,0.29,71.7,Budget Vehicle,98.23
V1903,Car,Honda,Amaze,7,Red,Petrol,45.2,0.97,53.4,Fuel Efficient,97.86
V1904,Auto,Piaggio,Ape,3,Red,Petrol,17.3,1.73,241.1,High Performance,98.54
V1905,Van,Mahindra,Bolero,12,Blue,Petrol,15.1,0.96,174.5,Commercial Use,98.95
V1906,Van,Tata,Altroz,12,Yellow,CNG,31.4,1.27,214.0,Commercial Use,67.28
V1907,Van,Toyota,Fortuner,12,Yellow,Diesel,16.6,0.44,156.4,Commercial Use,98.48
V1908,Van,Mahindra,Supro,12,Blue,Electric,35.4,0.0,0.0,Eco-Friendly,9.83062
V1909,Car,Ford,Aspire,5,Red,CNG,46.4,1.74,241.8,Fuel Efficient,69.33
V1910,Van,Toyota,Innova,12,Black,Petrol,16.8,1.09,68.1,Commercial Use,102.3
V1911,Auto,TVS,Jupiter,3,Grey,Petrol,21.1,0.83,152.5,Commercial Use,95.5
V1912,Van,Toyota,Innova,9,Blue,CNG,26.8,1.29,144.2,Commercial Use,67.36
V1913,Van,Toyota,Innova,9,Green,Electric,27.0,0.0,0.0,Eco-Friendly,11.94366
V1914,Car,Honda,City,5,Grey,Petrol,20.0,0.84,174.4,Luxury Vehicle,106.58
V1915,Van,Mahindra,Bolero,12,Green,Petrol,10.8,1.11,166.7,Commercial Use,100.8
V1916,Auto,TVS,Apache,3,Blue,Petrol,23.2,1.36,77.2,Commercial Use,104.56
V1917,Auto,Bajaj,Pulsar,3,White,Petrol,15.3,0.51,107.4,Commercial Use,91.72
V1918,Auto,Bajaj,Avenger,3,White,Electric,28.0,0.0,0.0,Eco-Friendly,10.20552
V1919,Van,Force,Traveller,7,Silver,Diesel,18.8,0.79,112.7,Commercial Use,89.44
V1920,Car,Ford,Aspire,7,White,CNG,36.9,0.32,130.3,Fuel Efficient,72.76
V1921,Auto,TVS,Apache,3,Red,Petrol,21.2,0.49,249.4,Commercial Use,107.32
V1922,Auto,Mahindra,Supro,3,Blue,Electric,27.0,0.0,0.0,Eco-Friendly,9.00235
V1923,Car,Ford,Ecosport,5,Yellow,Diesel,40.9,1.74,62.3,Fuel Efficient,97.18
V1924,Van,Force,Traveller,9,Red,CNG,49.9,1.9,141.8,Fuel Efficient,76.54
V1925,Car,Honda,Jazz,4,Silver,CNG,49.0,0.71,50.1,Fuel Efficient,75.26
V1926,Auto,Mahindra,Supro,3,Red,Diesel,15.1,0.81,245.3,Commercial Use,89.22
V1927,Bike,TVS,NTorq,2,Blue,CNG,42.4,0.49,171.0,Fuel Efficient,67.81
V1928,Bike,Yamaha,MT-15,2,Black,Petrol,16.5,1.2,140.8,Budget Vehicle,107.86
V1929,Auto,Piaggio,Porter,3,Blue,Electric,26.1,0.0,0.0,Eco-Friendly,8.7474
V1930,Bike,Royal Enfield,Meteor,2,Black,Petrol,48.5,1.52,183.5,Fuel Efficient,104.65
V1931,Car,Toyota,Corolla,4,Blue,CNG,21.0,1.74,144.3,High Performance,74.44
V1932,Bike,TVS,Apache,2,Blue,CNG,28.6,0.82,223.4,Budget Vehicle,66.88
